name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,mhi,emhi,grpsig_gapper,grprproj_smooth,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_dyn_gapper,grpsig_smooth,logmh,grpn,grprproj,grp,grpsig_stack,logmh_dyn_smooth
rs0192 ,0.02,0.31,0.03,0.01,0.2,0.06,14.41,0.12,-99.0,18.54,0.05,2.5491007,0.19,0.44,0.49,0.16,151.35233,0.08,-99.0,15.63,9.16,16.75,15.63,16.33,0.48,1.54,-0.08,14.91,16.09,0.79,0.28,18.56,0.97,0.03,2.61,3.36,1.55,1.39,9.03,-99.0,6633.97,-99.0,0.02,-18.72,2.28,16.03,0.29,0.04,0.16,6894.1,0.02,0.44,0.02,14.93,17.52,1,2838530000.0,228913000.0,217.124,87.6468,87.6468,-21.0456,13.3161,190.487,13.4298,87.6468,11.8829,4.0,0.195011,5960.0,87.6468,12.4638
rs0193 ,0.02,0.3,0.03,0.01,0.18,0.07,13.73,0.12,13.53,17.83,0.05,2.6335144,0.03,0.1,0.14,0.16,151.36526,0.09,0.23,14.57,8.69,16.23,14.92,15.82,0.47,1.57,-0.05,13.63,15.62,0.62,0.29,16.96,0.31,0.04,2.58,3.36,1.47,1.31,9.19,-99.0,6633.97,-99.0,0.02,-19.16,2.35,15.51,0.3,0.04,0.04,6681.4,0.02,0.29,0.02,14.04,17.26,1,3160590000.0,172005000.0,217.124,87.6468,87.6468,-21.0456,13.3161,190.487,13.4298,87.6468,11.8829,4.0,0.195011,5960.0,87.6468,12.4638
rs0194 ,0.02,0.68,0.04,0.01,0.04,0.08,12.52,0.15,12.53,19.29,0.06,0.61107061,0.02,0.09,0.11,0.2,151.3829,0.11,0.13,13.39,4.16,16.1,13.97,15.35,1.02,2.39,-0.05,12.77,14.95,0.61,0.36,14.53,0.06,0.02,3.86,4.8,2.48,2.15,9.91,-99.0,6146.77,-99.0,0.02,-19.41,3.33,14.64,0.37,0.05,0.04,5947.4,0.05,0.05,0.02,12.85,17.6,1,162228000.0,0.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0195 ,0.01,0.5,0.02,0.01,0.17,0.05,12.32,0.09,12.04,17.52,0.04,3.0537532,0.02,0.22,0.05,0.12,151.39572,0.07,0.28,13.05,11.55,15.3,13.64,14.74,0.76,2.0,-0.08,12.39,14.43,0.59,0.22,22.39,0.2,0.03,3.19,4.05,1.95,1.69,10.01,-99.0,6982.14,-99.0,0.02,-20.3,2.85,14.24,0.23,0.03,0.1,6938.2,0.02,0.14,0.02,12.67,16.54,1,3570510000.0,231851000.0,104.185,103.334,103.334,-21.0289,12.3609,83.1275,12.557,103.334,11.8749,2.0,0.11351,4716.0,103.334,12.9138
rs0196 ,0.02,0.74,0.03,0.01,0.07,0.08,10.52,0.14,10.75,18.77,0.06,0.63346325,0.05,0.2,0.07,0.2,151.45756,0.1,0.24,11.27,13.66,13.93,11.91,13.12,1.08,2.37,-0.04,10.99,12.65,0.82,0.35,43.85,0.33,0.05,3.87,4.75,2.58,2.24,10.83,-99.0,6146.77,-99.0,0.05,-21.67,3.25,12.44,0.36,0.05,0.03,6048.5,0.3,0.12,0.03,10.94,15.61,1,838445000.0,0.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0197 ,0.02,0.77,0.03,0.01,0.04,0.08,-99.0,0.14,10.69,19.38,0.06,0.63190843,0.09,-99.0,0.11,0.2,151.46101,0.1,0.15,11.64,9.65,14.35,12.13,13.54,1.14,2.48,-0.02,11.11,13.09,0.61,0.35,32.61,0.08,0.02,4.06,4.99,2.72,2.36,10.79,-99.0,6146.77,-99.0,0.17,-21.3,3.41,12.83,0.36,0.05,0.23,6172.5,0.27,0.03,0.05,11.01,16.1,1,954687000.0,0.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0198 ,0.02,0.78,0.03,0.01,0.1,0.08,14.69,0.14,-99.0,-99.0,0.06,0.65227973,0.07,0.79,0.3,0.2,151.48049,0.1,-99.0,14.83,1.34,18.62,16.14,17.78,1.15,2.68,0.02,14.69,17.37,0.94,0.35,3.2,0.19,0.03,4.33,5.29,2.8,2.43,8.99,-99.0,6146.77,-99.0,0.18,-17.04,3.64,17.08,0.36,0.05,1.04,6146.6,-99.0,0.32,0.02,15.08,19.99,0,423342000.0,0.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0199 ,0.02,0.65,0.04,0.01,0.28,0.08,15.5,0.15,-99.0,23.23,0.06,0.59088401,0.06,0.45,0.58,0.2,151.48382,0.11,-99.0,-99.0,3.1,18.6,16.58,17.87,0.94,2.17,0.03,-99.0,17.54,0.95,0.36,7.2,-99.0,0.06,3.54,4.33,2.31,2.02,8.75,-99.0,6146.77,-99.0,0.04,-16.97,2.96,17.4,0.37,0.05,0.31,6194.4,1.94,-99.0,0.03,15.75,20.1,0,433150000.0,0.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0200 ,0.02,0.55,0.03,0.01,-99.0,0.08,-99.0,0.14,13.53,19.98,0.06,0.61739999,0.88,-99.0,-99.0,0.2,151.48373,0.1,0.35,14.8,6.82,17.18,-99.0,16.54,0.84,2.17,0.07,-99.0,16.2,0.9,0.35,19.14,-99.0,0.07,3.56,4.48,2.23,1.95,9.17,-99.0,6146.77,-99.0,0.07,-18.34,3.09,16.03,0.36,0.05,0.24,6310.5,0.23,0.2,0.03,-99.0,18.31,1,521551000.0,63514400.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0201 ,0.01,0.64,0.02,0.01,0.18,0.05,-99.0,0.09,12.07,18.53,0.03,4.5222175,0.07,-99.0,-99.0,0.12,151.50878,0.06,0.46,12.89,7.28,15.49,-99.0,14.78,0.97,2.34,0.0,12.28,14.41,0.68,0.22,21.83,0.3,0.02,3.76,4.69,2.39,2.07,10.17,-99.0,6687.21,-99.0,0.02,-20.17,3.26,14.12,0.22,0.03,0.03,6635.3,0.06,0.27,0.02,12.33,16.95,1,1229890000.0,169640000.0,0.0,0.0,0.0,-20.2191,0.0,0.0,0.0,0.0,11.5509,1.0,0.0,4715.0,0.0,0.0
rs0202 ,0.01,0.67,0.02,0.01,0.16,0.05,11.95,0.09,11.88,18.63,0.03,3.1098319,0.04,0.07,0.05,0.12,151.51295,0.06,0.11,12.91,5.4,15.54,13.41,14.81,1.0,2.47,-0.09,12.18,14.42,0.44,0.21,16.74,0.03,0.02,3.97,4.91,2.5,2.16,10.27,-99.0,6982.14,-99.0,0.02,-20.27,3.41,14.12,0.22,0.03,0.03,7041.5,0.05,0.03,0.02,12.13,17.08,1,2722390000.0,238807000.0,104.185,103.334,103.334,-21.0289,12.3609,83.1275,12.557,103.334,11.8749,2.0,0.11351,4716.0,103.334,12.9138
rs0203 ,0.01,0.58,0.02,0.01,-99.0,0.05,-99.0,0.09,13.12,19.5,0.04,2.9692044,0.02,-99.0,-99.0,0.13,151.53482,0.07,0.16,13.74,7.31,16.31,-99.0,15.67,0.86,2.08,0.02,13.27,15.33,0.82,0.23,23.79,0.38,0.02,3.39,4.19,2.17,1.9,9.59,-99.0,6532.99,-99.0,0.02,-19.21,2.88,15.11,0.23,0.03,0.05,6436.9,0.13,0.48,0.02,-99.0,17.41,1,180047000.0,0.0,118.604,99.6257,99.6257,-22.035,12.0873,94.6322,12.2834,99.6257,12.4559,2.0,0.0466572,6006.0,99.6257,12.7714
rs0204 ,0.02,0.69,0.03,0.01,0.17,0.08,15.55,0.14,14.2,22.57,0.06,0.68839842,0.05,0.56,0.27,0.19,151.53618,0.1,0.2,15.68,3.64,18.54,16.77,17.8,1.0,2.25,0.04,14.88,17.5,0.72,0.34,9.61,0.33,0.03,3.67,4.48,2.42,2.11,8.89,-99.0,6146.77,-99.0,0.05,-17.02,3.06,17.07,0.35,0.05,0.3,6155.8,2.82,0.34,0.03,15.84,20.07,0,539258000.0,0.0,146.869,109.674,109.674,-22.5708,12.6569,133.397,12.7405,109.674,12.8759,5.0,0.0871506,5653.0,109.674,12.8744
rs0205 ,0.01,0.69,0.02,0.01,0.21,0.05,11.25,0.1,10.34,18.33,0.04,2.9130341,0.04,0.02,0.03,0.13,151.54371,0.07,0.21,11.28,14.42,13.75,11.84,12.98,1.01,2.22,-0.04,10.54,12.56,0.88,0.23,61.05,0.05,0.02,3.62,4.4,2.41,2.09,10.87,-99.0,6532.99,-99.0,0.03,-21.96,3.0,12.35,0.24,0.03,0.06,6601.7,0.21,0.11,0.02,10.49,15.39,1,847432000.0,0.0,118.604,99.6257,99.6257,-22.035,12.0873,94.6322,12.2834,99.6257,12.4559,2.0,0.0466572,6006.0,99.6257,12.7714
rs0206 ,0.02,0.55,0.04,0.01,0.05,0.08,12.31,0.15,12.26,18.32,0.06,2.5237297,0.04,0.14,0.03,0.2,151.55147,0.11,0.12,13.27,5.89,15.92,13.92,15.27,0.86,2.33,-0.02,12.55,14.93,0.37,0.36,13.09,0.03,0.02,3.6,4.62,2.13,1.82,9.71,-99.0,6539.88,-99.0,0.03,-19.69,3.35,14.67,0.37,0.05,0.04,6543.2,0.02,0.2,0.02,12.74,17.21,1,1443430000.0,185583000.0,2.82701,51.8994,51.8994,-19.8228,9.03832,2.25563,9.23444,51.8994,11.4259,2.0,0.0733592,1022.0,51.8994,12.0884
rs0207 ,0.01,0.17,0.02,0.01,-99.0,0.04,-99.0,0.07,-99.0,19.35,0.03,4.0336724,0.08,-99.0,0.77,0.09,151.55659,0.05,-99.0,-99.0,5.16,18.39,17.41,18.1,0.29,1.36,0.02,-99.0,18.0,0.51,0.16,11.75,-99.0,0.05,2.1,2.88,1.03,0.91,8.03,-99.0,6757.3,-99.0,0.05,-16.87,2.14,17.95,0.17,0.02,0.11,6757.3,0.09,-99.0,0.07,-99.0,18.94,0,1451460000.0,131951000.0,0.0,0.0,0.0,-16.8744,0.0,0.0,0.0,0.0,10.7188,1.0,0.0,9460.0,0.0,0.0
rs0208 ,0.01,0.65,0.02,0.01,0.04,0.04,10.99,0.07,10.9,17.31,0.03,3.8278635,0.07,0.05,0.02,0.1,151.57036,0.05,0.13,11.79,11.87,14.39,12.38,13.68,0.97,2.38,-0.14,11.13,13.31,0.51,0.17,26.97,0.07,0.02,3.82,4.75,2.42,2.09,10.63,-99.0,6632.02,-99.0,0.03,-21.25,3.3,13.02,0.18,0.02,0.03,6625.5,0.03,0.04,0.03,11.26,15.96,1,3361630000.0,253708000.0,19.8163,78.4101,78.4101,-21.4381,10.7933,15.8112,10.9894,78.4101,12.0939,2.0,0.0849316,6011.0,78.4101,12.4568
rs0209 ,0.01,0.47,0.02,0.01,0.07,0.05,12.87,0.09,12.64,17.94,0.03,3.1246112,0.02,0.05,0.05,0.12,151.58399,0.06,0.08,13.74,3.42,15.94,14.22,15.4,0.73,2.04,0.04,12.83,15.12,0.89,0.22,7.83,0.11,0.02,3.17,4.08,1.86,1.6,9.55,-99.0,6618.12,-99.0,0.02,-19.54,2.95,14.91,0.22,0.03,0.03,6615.6,0.05,0.1,0.02,13.2,17.13,1,333217000.0,47951300.0,0.0,0.0,0.0,-19.5414,0.0,0.0,0.0,0.0,11.3519,1.0,0.0,7780.0,0.0,0.0
rs0210 ,0.02,0.22,0.04,0.02,0.22,0.09,15.44,0.15,-99.0,18.95,0.06,2.4826178,0.05,0.51,0.48,0.21,151.63078,0.11,-99.0,-99.0,3.73,17.79,16.36,17.45,0.36,1.45,-0.07,-99.0,17.3,0.94,0.37,9.15,-99.0,0.04,2.32,3.1,1.22,1.08,8.37,-99.0,6539.88,-99.0,0.04,-17.51,2.24,17.23,0.38,0.05,0.05,6542.0,0.12,-99.0,0.02,15.68,18.73,1,1793310000.0,123677000.0,2.82701,51.8994,51.8994,-19.8228,9.03832,2.25563,9.23444,51.8994,11.4259,2.0,0.0733592,1022.0,51.8994,12.0884
rs0211 ,0.02,0.63,0.03,0.01,-99.0,0.08,-99.0,0.14,12.14,19.27,0.06,0.63265033,0.03,-99.0,0.08,0.19,151.65456,0.1,0.24,13.71,6.33,16.03,14.04,15.34,0.94,2.23,-0.05,12.66,14.95,0.47,0.35,19.51,0.14,0.02,3.63,4.53,2.34,2.03,9.83,-99.0,6195.67,-99.0,0.03,-19.5,3.12,14.68,0.36,0.05,0.04,6195.7,0.1,0.06,0.02,-99.0,17.45,1,584090000.0,68764900.0,0.0,0.0,0.0,-19.4548,0.0,0.0,0.0,0.0,11.3279,1.0,0.0,5917.0,0.0,0.0
rs0212 ,0.02,0.22,0.03,0.01,0.19,0.06,14.79,0.12,-99.0,19.06,0.05,2.6567257,0.07,0.28,0.52,0.16,151.78583,0.08,-99.0,15.86,6.31,17.13,16.01,16.71,0.35,1.35,-0.09,-99.0,16.58,0.64,0.28,16.34,-99.0,0.04,2.44,3.18,1.44,1.31,8.67,-99.0,6623.42,-99.0,0.03,-18.26,2.09,16.3,0.29,0.04,0.06,6622.9,0.05,0.33,0.05,15.26,17.99,1,1732310000.0,190132000.0,0.0,0.0,0.0,-18.2825,0.0,0.0,0.0,0.0,11.0729,1.0,0.0,6049.0,0.0,0.0
rs0213 ,0.02,0.28,0.03,0.01,-99.0,0.07,14.36,0.13,13.62,18.41,0.05,0.80913237,0.08,0.91,-99.0,0.18,151.79931,0.09,0.89,15.42,11.86,16.9,-99.0,16.49,0.46,1.63,-0.13,14.24,16.26,0.78,0.31,24.89,0.26,0.04,2.61,3.45,1.44,1.26,8.81,-99.0,6214.76,-99.0,0.05,-18.35,2.47,16.23,0.32,0.04,0.06,6214.5,0.03,0.84,0.05,-99.0,17.83,1,1767060000.0,130205000.0,0.0,0.0,0.0,-18.3625,0.0,0.0,0.0,0.0,11.0879,1.0,0.0,5929.0,0.0,0.0
rs0214 ,0.02,0.41,0.03,0.01,0.33,0.06,14.41,0.11,14.12,18.99,0.04,2.9025451,0.07,0.42,0.24,0.15,151.80694,0.08,0.4,15.03,4.54,17.0,15.47,16.51,0.63,1.78,-0.08,14.89,16.26,0.88,0.27,9.29,0.4,0.02,2.91,3.7,1.75,1.54,9.09,-99.0,6404.32,-99.0,0.02,-18.38,2.57,16.12,0.28,0.04,0.04,6405.9,0.03,0.26,0.02,14.48,18.21,1,533630000.0,98820300.0,0.0,0.0,0.0,-18.364,0.0,0.0,0.0,0.0,11.0889,1.0,0.0,6067.0,0.0,0.0
rs0215 ,0.02,0.21,0.03,0.01,0.16,0.06,15.66,0.12,14.43,19.0,0.04,0.05601157,0.13,0.23,0.5,0.16,151.80946,0.08,0.33,-99.0,3.39,17.75,16.46,17.51,0.35,1.45,-0.05,-99.0,17.35,0.66,0.28,6.73,-99.0,0.03,2.24,3.04,1.13,1.0,8.31,-99.0,6308.07,-99.0,0.02,-17.35,2.25,17.19,0.29,0.04,0.05,6316.5,0.56,-99.0,0.03,14.95,18.63,1,350625000.0,59588700.0,0.0,0.0,0.0,-17.3549,0.0,0.0,0.0,0.0,10.9009,1.0,0.0,821.0,0.0,0.0
rs0216 ,0.01,0.34,0.02,0.01,0.36,0.05,15.89,0.09,-99.0,19.66,0.04,3.0708896,0.05,0.37,0.58,0.13,151.84809,0.07,-99.0,-99.0,6.2,18.14,16.91,17.69,0.52,1.64,0.01,-99.0,17.51,0.3,0.23,13.62,-99.0,0.03,2.6,3.37,1.48,1.3,8.47,-99.0,6945.57,-99.0,0.02,-17.36,2.41,17.43,0.23,0.03,0.06,6954.6,0.17,-99.0,0.03,15.77,19.08,1,564286000.0,41120000.0,0.0,0.0,0.0,-17.363,0.0,0.0,0.0,0.0,10.9029,1.0,0.0,1046.0,0.0,0.0
rs0217 ,0.02,0.21,0.03,0.01,0.7,0.07,15.89,0.13,-99.0,19.75,0.05,1.2650208,0.05,0.8,0.63,0.17,151.85552,0.09,-99.0,-99.0,3.66,18.29,17.2,17.94,0.33,1.36,-0.03,-99.0,17.85,0.93,0.31,8.61,-99.0,0.05,2.4,3.16,1.37,1.25,8.09,-99.0,6191.3,-99.0,0.06,-16.88,2.13,17.72,0.32,0.04,0.17,6191.3,0.23,-99.0,0.03,16.91,19.31,0,572323000.0,92310200.0,0.0,0.0,0.0,-16.8823,0.0,0.0,0.0,0.0,10.7217,1.0,0.0,9461.0,0.0,0.0
rs0218 ,0.01,0.26,0.02,0.01,0.15,0.05,14.04,0.09,13.9,17.88,0.03,3.3712307,0.04,0.31,0.17,0.12,151.94157,0.06,0.38,14.45,7.1,16.33,15.09,16.01,0.41,1.51,-0.03,14.09,15.83,0.49,0.21,15.44,0.16,0.03,2.49,3.27,1.39,1.23,9.01,-99.0,6682.93,-99.0,0.04,-18.95,2.3,15.65,0.21,0.03,0.07,6682.9,0.03,0.1,0.02,14.35,17.24,1,2301600000.0,172082000.0,0.0,0.0,0.0,-19.002,0.0,0.0,0.0,0.0,11.2199,1.0,0.0,6097.0,0.0,0.0
rs0219 ,0.01,0.03,0.02,0.01,0.36,0.05,16.06,0.1,-99.0,18.76,0.04,2.8746315,0.06,0.41,0.32,0.13,151.94376,0.07,-99.0,-99.0,1.48,17.8,17.11,17.85,0.05,0.96,0.21,-99.0,17.94,0.8,0.23,3.61,-99.0,0.03,1.54,2.23,0.63,0.6,7.97,-99.0,6856.9,-99.0,0.05,-17.17,1.65,17.89,0.24,0.03,0.03,6856.9,0.26,-99.0,0.03,16.63,18.51,0,475119000.0,0.0,0.0,0.0,0.0,-17.1718,0.0,0.0,0.0,0.0,10.8247,1.0,0.0,9462.0,0.0,0.0
rs0220 ,0.01,0.23,0.02,0.01,0.5,0.05,15.0,0.1,14.2,18.17,0.04,2.8786359,0.04,0.19,0.28,0.13,151.95338,0.07,0.13,15.62,4.05,17.08,15.96,16.78,0.37,1.47,-0.03,14.56,16.62,0.9,0.23,8.51,0.1,0.02,2.27,3.04,1.17,1.03,8.51,-99.0,5627.28,-99.0,0.02,-17.81,2.24,16.51,0.24,0.03,0.05,5607.9,0.08,0.14,0.03,15.11,17.93,1,560426000.0,90879900.0,0.0,0.0,0.0,-17.8646,0.0,0.0,0.0,0.0,10.9949,1.0,0.0,6065.0,0.0,0.0
rs0221 ,0.03,0.37,0.04,0.02,0.15,0.1,13.72,0.17,13.84,17.84,0.07,2.2732177,0.05,0.12,0.13,0.24,152.07076,0.13,0.31,14.51,5.32,16.37,14.95,15.9,0.57,1.74,-0.06,13.54,15.67,0.84,0.42,11.29,0.18,0.05,2.74,3.54,1.58,1.37,9.29,-99.0,6396.46,-99.0,0.08,-19.03,2.54,15.49,0.43,0.06,0.21,6394.6,0.06,0.15,0.03,13.53,17.46,1,1378610000.0,137861000.0,0.0,0.0,0.0,-19.1104,0.0,0.0,0.0,0.0,11.2459,1.0,0.0,6019.0,0.0,0.0
rs0222 ,0.03,0.37,0.04,0.02,0.06,0.1,12.06,0.18,11.99,16.49,0.07,2.2283942,0.11,0.08,-99.0,0.24,152.6163,0.13,0.1,12.85,14.44,14.91,-99.0,14.45,0.58,1.79,-0.13,12.21,14.22,0.44,0.43,29.97,0.07,0.02,2.83,3.68,1.61,1.4,9.81,-99.0,6313.71,-99.0,0.03,-20.45,2.65,14.0,0.44,0.06,0.13,6313.9,0.02,0.1,0.02,12.42,15.94,1,5280120000.0,192004000.0,0.0,0.0,0.0,-20.446,0.0,0.0,0.0,0.0,11.6349,1.0,0.0,6209.0,0.0,0.0
rs0223 ,0.03,0.44,0.04,0.02,0.39,0.1,14.9,0.18,-99.0,20.3,0.07,2.2328858,0.19,0.62,1.04,0.25,152.63064,0.13,-99.0,-99.0,6.21,18.5,17.14,18.03,0.66,1.89,0.05,-99.0,17.75,0.2,0.44,16.7,-99.0,0.04,3.2,4.08,1.97,1.75,8.39,-99.0,6313.71,-99.0,0.14,-16.87,2.77,17.61,0.45,0.06,0.75,6291.9,1.82,-99.0,0.07,15.85,19.11,0,5243390000.0,190669000.0,0.0,0.0,0.0,-20.446,0.0,0.0,0.0,0.0,11.6349,1.0,0.0,6209.0,0.0,0.0
rs0224 ,0.02,0.34,0.03,0.01,-99.0,0.06,-99.0,0.11,-99.0,19.51,0.04,0.28056287,0.08,-99.0,0.45,0.16,152.70979,0.08,-99.0,-99.0,4.96,17.74,16.62,17.31,0.55,1.77,0.06,-99.0,17.08,0.58,0.28,12.8,-99.0,0.03,2.8,3.67,1.58,1.37,8.55,-99.0,6074.01,-99.0,0.05,-17.46,2.64,16.88,0.28,0.04,0.05,6074.2,0.07,-99.0,0.03,-99.0,18.65,1,126430000.0,19066400.0,0.0,0.0,0.0,-17.4152,0.0,0.0,0.0,0.0,10.9109,1.0,0.0,822.0,0.0,0.0
rs0225 ,0.02,0.37,0.03,0.01,0.14,0.07,13.54,0.13,13.61,18.01,0.05,1.0720833,0.03,0.31,0.07,0.18,152.73496,0.1,0.28,14.61,5.27,16.27,14.91,15.82,0.57,1.69,-0.07,13.88,15.58,0.53,0.32,16.24,0.13,0.02,2.73,3.5,1.61,1.41,9.31,-99.0,6281.2,-99.0,0.03,-19.05,2.46,15.38,0.33,0.04,0.03,6300.3,0.06,0.13,0.02,13.82,17.29,1,2542670000.0,191178000.0,0.0,0.0,0.0,-19.0132,0.0,0.0,0.0,0.0,11.2239,1.0,0.0,5951.0,0.0,0.0
rs0226 ,0.02,0.32,0.04,0.02,0.23,0.09,14.76,0.16,-99.0,18.17,0.06,1.245908,0.02,1.44,0.25,0.21,153.10508,0.11,-99.0,14.36,5.74,16.86,15.83,16.45,0.5,1.61,-0.07,-99.0,16.24,0.62,0.38,18.61,-99.0,0.03,2.51,3.28,1.39,1.21,8.95,-99.0,6244.48,-99.0,0.03,-18.42,2.38,16.06,0.39,0.05,0.07,6257.4,0.27,0.77,0.03,14.94,17.76,1,3865960000.0,188584000.0,0.0,0.0,0.0,-18.3935,0.0,0.0,0.0,0.0,11.0929,1.0,0.0,5961.0,0.0,0.0
rs0227 ,0.02,0.4,0.03,0.01,0.34,0.07,12.4,0.13,11.87,16.68,0.05,0.55092844,0.03,0.09,0.33,0.18,153.46892,0.1,0.14,12.95,16.83,14.76,13.62,14.29,0.6,1.7,-0.11,12.13,14.01,0.93,0.32,36.1,0.33,0.02,2.8,3.54,1.7,1.5,9.89,-99.0,6015.64,-99.0,0.04,-20.48,2.44,13.83,0.33,0.04,0.04,6042.9,0.02,0.16,0.03,12.62,15.81,1,6577760000.0,158288000.0,0.0,0.0,0.0,-20.421,0.0,0.0,0.0,0.0,11.6219,1.0,0.0,6393.0,0.0,0.0
rs0228 ,0.02,0.26,0.03,0.01,0.11,0.07,15.05,0.13,-99.0,18.89,0.05,0.96831712,0.05,0.23,0.15,0.17,153.75959,0.09,-99.0,14.82,2.35,17.42,16.17,17.08,0.41,1.54,0.04,-99.0,16.9,0.88,0.31,5.88,-99.0,0.04,2.52,3.34,1.39,1.23,8.53,-99.0,6191.26,-99.0,0.02,-17.74,2.36,16.76,0.31,0.04,0.12,6182.9,0.04,0.29,0.04,14.92,18.41,1,296134000.0,46305100.0,0.0,0.0,0.0,-17.7292,0.0,0.0,0.0,0.0,10.9679,1.0,0.0,7811.0,0.0,0.0
rs0230 ,0.02,0.42,0.03,0.01,0.35,0.07,16.19,0.13,-99.0,20.9,0.05,0.30779548,0.06,0.45,0.37,0.17,153.88213,0.09,-99.0,-99.0,2.46,18.75,17.59,18.25,0.65,1.81,0.06,-99.0,17.96,0.83,0.3,7.42,-99.0,0.03,3.04,3.86,1.88,1.65,8.33,-99.0,6045.4,-99.0,0.05,-16.52,2.63,17.71,0.31,0.04,0.35,6045.4,0.2,-99.0,0.06,16.38,19.34,0,453487000.0,0.0,0.0,0.0,0.0,-16.5249,0.0,0.0,0.0,0.0,10.5594,1.0,0.0,9463.0,0.0,0.0
rs0231 ,0.02,0.39,0.03,0.01,0.09,0.08,13.61,0.14,13.39,18.28,0.06,1.191146,0.02,0.09,0.16,0.19,154.03891,0.1,0.16,14.57,6.77,16.32,14.83,15.85,0.59,1.73,0.08,13.79,15.6,0.36,0.34,17.46,0.14,0.02,2.85,3.64,1.7,1.5,9.33,-99.0,6282.68,-99.0,0.02,-19.01,2.52,15.45,0.35,0.04,0.04,6280.0,0.04,0.16,0.02,13.86,17.46,1,1519590000.0,208943000.0,0.0,0.0,0.0,-18.9992,0.0,0.0,0.0,0.0,11.2199,1.0,0.0,5746.0,0.0,0.0
rs0232 ,0.04,0.2,0.06,0.02,0.36,0.13,15.2,0.24,-99.0,18.55,0.09,1.7201894,0.05,0.13,0.24,0.32,154.30921,0.17,-99.0,15.57,6.07,17.4,16.22,17.05,0.32,1.36,-0.08,-99.0,16.9,0.35,0.58,13.26,-99.0,0.03,2.26,3.0,1.23,1.11,8.53,-99.0,6531.06,-99.0,0.02,-17.97,2.1,16.65,0.59,0.08,0.04,6531.4,0.03,0.4,0.04,15.49,18.35,1,3061360000.0,226007000.0,0.0,0.0,0.0,-17.9245,0.0,0.0,0.0,0.0,11.0039,1.0,0.0,5981.0,0.0,0.0
rs0233 ,0.04,0.32,0.06,0.02,0.46,0.13,-99.0,0.24,-99.0,20.07,0.09,1.7021451,0.57,-99.0,-99.0,0.32,154.35871,0.17,-99.0,15.64,6.45,18.82,-99.0,18.32,0.49,1.61,-0.08,-99.0,18.02,0.46,0.57,23.09,-99.0,0.07,2.65,3.45,1.53,1.36,8.19,-99.0,6531.06,-99.0,0.14,-16.65,2.41,17.32,0.59,0.07,0.35,6380.4,0.21,0.21,0.05,17.07,19.63,0,1012120000.0,46098500.0,0.0,0.0,0.0,-17.9245,0.0,0.0,0.0,0.0,11.0039,1.0,0.0,5981.0,0.0,0.0
rs0234 ,0.02,0.43,0.04,0.01,-99.0,0.08,-99.0,0.15,-99.0,19.47,0.06,0.20065743,0.04,-99.0,-99.0,0.21,154.37412,0.11,-99.0,15.34,7.04,17.24,-99.0,16.72,0.67,1.88,0.0,13.95,16.42,0.38,0.37,19.45,0.27,0.02,3.08,3.93,1.86,1.63,9.01,-99.0,6151.17,-99.0,0.04,-18.11,2.73,16.24,0.38,0.05,0.06,6153.4,0.09,0.21,0.04,-99.0,18.36,1,1513650000.0,164130000.0,0.0,0.0,0.0,-18.0423,0.0,0.0,0.0,0.0,11.0269,1.0,0.0,5890.0,0.0,0.0
rs0235 ,0.02,0.25,0.03,0.01,2.08,0.08,16.49,0.14,-99.0,20.21,0.05,0.76384521,0.19,0.66,0.6,0.19,154.5096,0.1,-99.0,-99.0,3.82,18.72,17.46,18.38,0.4,1.53,0.05,-99.0,18.23,0.4,0.33,8.51,-99.0,0.04,2.4,3.21,1.28,1.13,8.01,-99.0,6257.8,-99.0,0.04,-16.48,2.33,17.94,0.34,0.04,0.08,6257.8,0.59,-99.0,0.03,17.13,19.6,0,599193000.0,179698000.0,0.0,0.0,0.0,-16.4798,0.0,0.0,0.0,0.0,10.5355,1.0,0.0,9464.0,0.0,0.0
